review_id,restaurant_name,address,cuisine,price_range,dish_mentioned,review_text,rating,sentiment_label,sentiment_score,reviewer,visit_month,visit_year,tags,cleaned_text,filtered_text,review_length,word_count,char_count,avg_word_length,exclamation_count,question_count,positive_word_count,negative_word_count,sentiment_word_ratio,has_negation
481,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Buffet,The food quality is excellent. Had Buffet and it was one of the best I've tasted in Sikkim.,4,positive,0.379,Reviewer_0481,June,2022,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly",the food quality is excellent had buffet and it was one of the best i have tasted in sikkim,food quality excellent buffet one best tasted sikkim,91,19,91,3.8421052631578947,0,0,2,0,0.10526315789473684,0
482,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Fried Rice,It was an okay experience. The Fried Rice tasted average. Good enough for a roadside stop.,3,neutral,0.315,Reviewer_0482,September,2023,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly",it was an okay experience the fried rice tasted average good enough for a roadside stop,okay experience fried rice tasted average good enough roadside stop,90,16,87,4.5,0,0,0,0,0.0,0
483,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Paneer Dishes,"Mixed experience. Some items like Paneer Dishes were good, others were not so great.",3,neutral,0.1299,Reviewer_0483,July,2023,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly",mixed experience some items like paneer dishes were good others were not so great,mixed experience items like paneer dishes good others great,84,14,81,4.857142857142857,0,0,1,0,0.07142857142857142,1
484,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Paneer Dishes,Wonderful experience. The Paneer Dishes was delicious and the staff was very friendly and helpful.,4,positive,0.7663,Reviewer_0484,January,2023,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly",wonderful experience the paneer dishes was delicious and the staff was very friendly and helpful,wonderful experience paneer dishes delicious staff friendly helpful,98,15,96,5.466666666666667,0,0,2,0,0.13333333333333333,0
486,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Buffet,Food is neither great nor bad. The Buffet was standard. Would visit if nothing else is available.,3,neutral,-0.0108,Reviewer_0486,September,2023,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly",food is neither great nor bad the buffet was standard would visit if nothing else is available,food neither great nor bad buffet standard visit nothing else available,97,17,94,4.588235294117647,0,0,1,1,0.0,1
488,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Butter Chicken,Okay experience overall. The Butter Chicken lacked seasoning. Staff was polite but slow.,3,neutral,0.333,Reviewer_0488,October,2025,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly",okay experience overall the butter chicken lacked seasoning staff was polite but slow,okay experience overall butter chicken lacked seasoning staff polite slow,88,13,85,5.615384615384615,0,0,0,1,-0.07692307692307693,0
489,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Butter Chicken,The Butter Chicken was so good we ordered twice! Service was fast and the staff was welcoming.,5,positive,0.4243,Reviewer_0489,October,2023,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly",the butter chicken was so good we ordered twice service was fast and the staff was welcoming,butter chicken good ordered twice service fast staff welcoming,94,17,92,4.470588235294118,1,0,0,0,0.0,0
490,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Butter Chicken,Loved the cozy atmosphere and the delicious Butter Chicken. The owner was very accommodating.,5,positive,0.7878,Reviewer_0490,November,2023,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly",loved the cozy atmosphere and the delicious butter chicken the owner was very accommodating,loved cozy atmosphere delicious butter chicken owner accommodating,93,14,91,5.571428571428571,0,0,2,0,0.14285714285714285,0
491,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Butter Chicken,Visited with family and everyone loved it. The Butter Chicken was fresh and tasty. Good value for money.,4,positive,0.4266,Reviewer_0491,March,2024,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly",visited with family and everyone loved it the butter chicken was fresh and tasty good value for money,visited family everyone loved butter chicken fresh tasty good value money,104,18,101,4.666666666666667,0,0,3,0,0.16666666666666666,0
495,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Buffet,Loved the cozy atmosphere and the delicious Buffet. The owner was very accommodating.,5,positive,0.6432,Reviewer_0495,January,2025,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly",loved the cozy atmosphere and the delicious buffet the owner was very accommodating,loved cozy atmosphere delicious buffet owner accommodating,85,13,83,5.461538461538462,0,0,2,0,0.15384615384615385,0
497,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Paneer Dishes,Decent place for budget dining. The Paneer Dishes was okay for the price. Not a memorable experience.,3,neutral,0.2051,Reviewer_0497,March,2022,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly",decent place for budget dining the paneer dishes was okay for the price not a memorable experience,decent place budget dining paneer dishes okay price memorable experience,101,17,98,4.823529411764706,0,0,0,0,0.0,1
500,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Dessert Spread,Okay experience overall. The Dessert Spread lacked seasoning. Staff was polite but slow.,3,neutral,0.1054,Reviewer_0500,May,2024,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly",okay experience overall the dessert spread lacked seasoning staff was polite but slow,okay experience overall dessert spread lacked seasoning staff polite slow,88,13,85,5.615384615384615,0,0,0,1,-0.07692307692307693,0
501,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Buffet,Authentic taste of Continental right here in Majhitar. The Buffet was spot on. Very satisfied.,5,positive,0.8847,Reviewer_0501,September,2023,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly",authentic taste of continental right here in majhitar the buffet was spot on very satisfied,authentic taste continental right majhitar buffet spot satisfied,94,15,91,5.133333333333334,0,0,2,0,0.13333333333333333,0
502,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Fried Rice,Amazing ambiance and even better food! The Fried Rice was perfectly seasoned. A must visit in Majhitar.,5,positive,0.4166,Reviewer_0502,January,2025,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly",amazing ambiance and even better food the fried rice was perfectly seasoned a must visit in majhitar,amazing ambiance even better food fried rice perfectly seasoned must visit majhitar,103,17,100,4.9411764705882355,1,0,1,0,0.058823529411764705,0
503,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Buffet,The Buffet was alright. Nothing special but satisfied the hunger. Service was average.,3,neutral,0.0243,Reviewer_0503,February,2023,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly",the buffet was alright nothing special but satisfied the hunger service was average,buffet alright nothing special satisfied hunger service average,86,13,83,5.461538461538462,0,0,1,0,0.07692307692307693,0
504,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Dessert Spread,Great place to stop while traveling to Gangtok. The Dessert Spread here is amazing. Will visit again.,4,positive,0.877,Reviewer_0504,December,2025,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly",great place to stop while traveling to gangtok the dessert spread here is amazing will visit again,great place stop traveling gangtok dessert spread amazing visit,101,17,98,4.823529411764706,0,0,2,0,0.11764705882352941,0
506,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Dessert Spread,Authentic taste of Indian right here in Majhitar. The Dessert Spread was spot on. Very satisfied.,4,positive,0.5327,Reviewer_0506,June,2024,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly",authentic taste of indian right here in majhitar the dessert spread was spot on very satisfied,authentic taste indian right majhitar dessert spread spot satisfied,97,16,94,4.9375,0,0,2,0,0.125,0
508,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Fried Rice,Decent place for a quick meal. The Fried Rice was okay but nothing extraordinary.,3,neutral,0.3462,Reviewer_0508,April,2023,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly",decent place for a quick meal the fried rice was okay but nothing extraordinary,decent place quick meal fried rice okay nothing extraordinary,81,14,79,4.714285714285714,0,0,0,0,0.0,0
509,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Fried Rice,Super tasty food! The Fried Rice was rich in flavors. Perfect stop for hungry travelers on NH10.,4,positive,0.5594,Reviewer_0509,August,2023,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly",super tasty food the fried rice was rich in flavors perfect stop for hungry travelers on nh10,super tasty food fried rice rich flavors perfect stop hungry travelers nh10,96,17,93,4.529411764705882,1,0,3,0,0.17647058823529413,0
511,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Buffet,Such a hidden gem in Majhitar! The Buffet blew my mind. Prices are reasonable too.,4,positive,0.8665,Reviewer_0511,September,2024,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly",such a hidden gem in majhitar the buffet blew my mind prices are reasonable too,hidden gem majhitar buffet blew mind prices reasonable,82,15,79,4.333333333333333,1,0,0,0,0.0,0
513,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Buffet,The Buffet was so good we ordered twice! Service was fast and the staff was welcoming.,4,positive,0.3516,Reviewer_0513,November,2024,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly",the buffet was so good we ordered twice service was fast and the staff was welcoming,buffet good ordered twice service fast staff welcoming,86,16,84,4.3125,1,0,0,0,0.0,0
514,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Paneer Dishes,Average food quality. The Paneer Dishes was edible but could be better. Service was acceptable.,3,neutral,0.2478,Reviewer_0514,July,2023,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly",average food quality the paneer dishes was edible but could be better service was acceptable,average food quality paneer dishes edible better service acceptable,95,15,92,5.2,0,0,0,0,0.0,0
517,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Paneer Dishes,Such a hidden gem in Majhitar! The Paneer Dishes blew my mind. Prices are reasonable too.,4,positive,0.8595,Reviewer_0517,February,2023,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly",such a hidden gem in majhitar the paneer dishes blew my mind prices are reasonable too,hidden gem majhitar paneer dishes blew mind prices reasonable,89,16,86,4.4375,1,0,0,0,0.0,0
518,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Paneer Dishes,The Paneer Dishes was passable. I've had better Indian food elsewhere but this works in a pinch.,3,neutral,0.0783,Reviewer_0518,December,2023,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly",the paneer dishes was passable i have had better indian food elsewhere but this works in a pinch,paneer dishes passable better indian food elsewhere works pinch,96,18,96,4.388888888888889,0,0,0,0,0.0,0
519,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Fried Rice,Excellent food and good portion sizes. The Fried Rice was filling and flavorful. Will definitely return.,4,positive,0.7725,Reviewer_0519,February,2024,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly",excellent food and good portion sizes the fried rice was filling and flavorful will definitely return,excellent food good portion sizes fried rice filling flavorful definitely return,104,16,101,5.375,0,0,2,0,0.125,0
522,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Dessert Spread,"Clean restaurant, friendly owner, and delicious Dessert Spread. Totally worth it. Loved every bite.",4,positive,0.4007,Reviewer_0522,September,2025,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly",clean restaurant friendly owner and delicious dessert spread totally worth it loved every bite,clean restaurant friendly owner delicious dessert spread totally worth loved every bite,99,14,94,5.785714285714286,0,0,2,0,0.14285714285714285,0
